,timestamp,reportingGroup,locationName,value,unit
612,2021-01-26T12:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
613,2021-01-26T13:00:00,Electricity,1000 Hakaniemen kauppahalli,0.33999999999999997,kWh
614,2021-01-26T14:00:00,Electricity,1000 Hakaniemen kauppahalli,0.17,kWh
615,2021-01-26T15:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
616,2021-01-26T16:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
617,2021-01-26T17:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
618,2021-01-26T18:00:00,Electricity,1000 Hakaniemen kauppahalli,0.05,kWh
619,2021-01-26T19:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
620,2021-01-26T20:00:00,Electricity,1000 Hakaniemen kauppahalli,0.05,kWh
621,2021-01-26T21:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
622,2021-01-26T22:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
623,2021-01-26T23:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
624,2021-01-27T00:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
625,2021-01-27T01:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
626,2021-01-27T02:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
627,2021-01-27T03:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
628,2021-01-27T04:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
629,2021-01-27T05:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
630,2021-01-27T06:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
631,2021-01-27T07:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
632,2021-01-27T08:00:00,Electricity,1000 Hakaniemen kauppahalli,1.75,kWh
633,2021-01-27T09:00:00,Electricity,1000 Hakaniemen kauppahalli,2.2399999999999998,kWh
634,2021-01-27T10:00:00,Electricity,1000 Hakaniemen kauppahalli,2.22,kWh
635,2021-01-27T11:00:00,Electricity,1000 Hakaniemen kauppahalli,2.2399999999999998,kWh
636,2021-01-27T12:00:00,Electricity,1000 Hakaniemen kauppahalli,2.24,kWh
637,2021-01-27T13:00:00,Electricity,1000 Hakaniemen kauppahalli,1.25,kWh
638,2021-01-27T14:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
639,2021-01-27T15:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
640,2021-01-27T16:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
641,2021-01-27T17:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
642,2021-01-27T18:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
643,2021-01-27T19:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
644,2021-01-27T20:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
645,2021-01-27T21:00:00,Electricity,1000 Hakaniemen kauppahalli,0.02,kWh
646,2021-01-27T22:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
647,2021-01-27T23:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
648,2021-01-28T00:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
649,2021-01-28T01:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
650,2021-01-28T02:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
651,2021-01-28T03:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
652,2021-01-28T04:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
653,2021-01-28T05:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
654,2021-01-28T06:00:00,Electricity,1000 Hakaniemen kauppahalli,0.02,kWh
655,2021-01-28T07:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
656,2021-01-28T08:00:00,Electricity,1000 Hakaniemen kauppahalli,1.94,kWh
657,2021-01-28T09:00:00,Electricity,1000 Hakaniemen kauppahalli,4.39,kWh
658,2021-01-28T10:00:00,Electricity,1000 Hakaniemen kauppahalli,2.59,kWh
659,2021-01-28T11:00:00,Electricity,1000 Hakaniemen kauppahalli,2.42,kWh
660,2021-01-28T12:00:00,Electricity,1000 Hakaniemen kauppahalli,2.5199999999999996,kWh
661,2021-01-28T13:00:00,Electricity,1000 Hakaniemen kauppahalli,1.55,kWh
662,2021-01-28T14:00:00,Electricity,1000 Hakaniemen kauppahalli,0.02,kWh
663,2021-01-28T15:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
664,2021-01-28T16:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
665,2021-01-28T17:00:00,Electricity,1000 Hakaniemen kauppahalli,0.02,kWh
666,2021-01-28T18:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
667,2021-01-28T19:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
668,2021-01-28T20:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
669,2021-01-28T21:00:00,Electricity,1000 Hakaniemen kauppahalli,0.02,kWh
670,2021-01-28T22:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
671,2021-01-28T23:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
672,2021-01-29T00:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
673,2021-01-29T01:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
674,2021-01-29T02:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
675,2021-01-29T03:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
676,2021-01-29T04:00:00,Electricity,1000 Hakaniemen kauppahalli,0.02,kWh
677,2021-01-29T05:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
678,2021-01-29T06:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
679,2021-01-29T07:00:00,Electricity,1000 Hakaniemen kauppahalli,0.29000000000000004,kWh
680,2021-01-29T08:00:00,Electricity,1000 Hakaniemen kauppahalli,4.05,kWh
681,2021-01-29T09:00:00,Electricity,1000 Hakaniemen kauppahalli,4.68,kWh
682,2021-01-29T10:00:00,Electricity,1000 Hakaniemen kauppahalli,4.63,kWh
683,2021-01-29T11:00:00,Electricity,1000 Hakaniemen kauppahalli,4.37,kWh
684,2021-01-29T12:00:00,Electricity,1000 Hakaniemen kauppahalli,3.73,kWh
685,2021-01-29T13:00:00,Electricity,1000 Hakaniemen kauppahalli,3.5499999999999994,kWh
686,2021-01-29T14:00:00,Electricity,1000 Hakaniemen kauppahalli,1.27,kWh
687,2021-01-29T15:00:00,Electricity,1000 Hakaniemen kauppahalli,0.02,kWh
688,2021-01-29T16:00:00,Electricity,1000 Hakaniemen kauppahalli,0.05,kWh
689,2021-01-29T17:00:00,Electricity,1000 Hakaniemen kauppahalli,0.02,kWh
690,2021-01-29T18:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
691,2021-01-29T19:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
692,2021-01-29T20:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
693,2021-01-29T21:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
694,2021-01-29T22:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
695,2021-01-29T23:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
696,2021-01-30T00:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
697,2021-01-30T01:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
698,2021-01-30T02:00:00,Electricity,1000 Hakaniemen kauppahalli,0.02,kWh
699,2021-01-30T03:00:00,Electricity,1000 Hakaniemen kauppahalli,0.05,kWh
700,2021-01-30T04:00:00,Electricity,1000 Hakaniemen kauppahalli,0.02,kWh
701,2021-01-30T05:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
702,2021-01-30T06:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
703,2021-01-30T07:00:00,Electricity,1000 Hakaniemen kauppahalli,0.13,kWh
704,2021-01-30T08:00:00,Electricity,1000 Hakaniemen kauppahalli,0.5,kWh
705,2021-01-30T09:00:00,Electricity,1000 Hakaniemen kauppahalli,2.09,kWh
706,2021-01-30T10:00:00,Electricity,1000 Hakaniemen kauppahalli,2.2199999999999998,kWh
707,2021-01-30T11:00:00,Electricity,1000 Hakaniemen kauppahalli,1.98,kWh
708,2021-01-30T12:00:00,Electricity,1000 Hakaniemen kauppahalli,1.35,kWh
709,2021-01-30T13:00:00,Electricity,1000 Hakaniemen kauppahalli,1.34,kWh
710,2021-01-30T14:00:00,Electricity,1000 Hakaniemen kauppahalli,1.36,kWh
711,2021-01-30T15:00:00,Electricity,1000 Hakaniemen kauppahalli,0.17,kWh
712,2021-01-30T16:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
713,2021-01-30T17:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
714,2021-01-30T18:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
715,2021-01-30T19:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
716,2021-01-30T20:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
717,2021-01-30T21:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
718,2021-01-30T22:00:00,Electricity,1000 Hakaniemen kauppahalli,0.02,kWh
719,2021-01-30T23:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
720,2021-01-31T00:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
721,2021-01-31T01:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
722,2021-01-31T02:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
723,2021-01-31T03:00:00,Electricity,1000 Hakaniemen kauppahalli,0.02,kWh
724,2021-01-31T04:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
725,2021-01-31T05:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
726,2021-01-31T06:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
727,2021-01-31T07:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
728,2021-01-31T08:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
729,2021-01-31T09:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
730,2021-01-31T10:00:00,Electricity,1000 Hakaniemen kauppahalli,0.02,kWh
731,2021-01-31T11:00:00,Electricity,1000 Hakaniemen kauppahalli,0.05,kWh
732,2021-01-31T12:00:00,Electricity,1000 Hakaniemen kauppahalli,0.02,kWh
733,2021-01-31T13:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
734,2021-01-31T14:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
735,2021-01-31T15:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
736,2021-01-31T16:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
737,2021-01-31T17:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
738,2021-01-31T18:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
739,2021-01-31T19:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
740,2021-01-31T20:00:00,Electricity,1000 Hakaniemen kauppahalli,0.02,kWh
741,2021-01-31T21:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
742,2021-01-31T22:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
743,2021-01-31T23:00:00,Electricity,1000 Hakaniemen kauppahalli,0.02,kWh
744,2021-02-01T00:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
745,2021-02-01T01:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
746,2021-02-01T02:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
747,2021-02-01T03:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
748,2021-02-01T04:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
749,2021-02-01T05:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
750,2021-02-01T06:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
751,2021-02-01T07:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
752,2021-02-01T08:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
753,2021-02-01T09:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
754,2021-02-01T10:00:00,Electricity,1000 Hakaniemen kauppahalli,0.02,kWh
755,2021-02-01T11:00:00,Electricity,1000 Hakaniemen kauppahalli,0.05,kWh
756,2021-02-01T12:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
757,2021-02-01T13:00:00,Electricity,1000 Hakaniemen kauppahalli,0.02,kWh
758,2021-02-01T14:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
759,2021-02-01T15:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
760,2021-02-01T16:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
761,2021-02-01T17:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
762,2021-02-01T18:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
763,2021-02-01T19:00:00,Electricity,1000 Hakaniemen kauppahalli,0.02,kWh
764,2021-02-01T20:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
765,2021-02-01T21:00:00,Electricity,1000 Hakaniemen kauppahalli,0.02,kWh
766,2021-02-01T22:00:00,Electricity,1000 Hakaniemen kauppahalli,0.05,kWh
767,2021-02-01T23:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
768,2021-02-02T00:00:00,Electricity,1000 Hakaniemen kauppahalli,0.02,kWh
769,2021-02-02T01:00:00,Electricity,1000 Hakaniemen kauppahalli,0.05,kWh
770,2021-02-02T02:00:00,Electricity,1000 Hakaniemen kauppahalli,0.02,kWh
771,2021-02-02T03:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
772,2021-02-02T04:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
773,2021-02-02T05:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
774,2021-02-02T06:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
775,2021-02-02T07:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
776,2021-02-02T08:00:00,Electricity,1000 Hakaniemen kauppahalli,1.12,kWh
777,2021-02-02T09:00:00,Electricity,1000 Hakaniemen kauppahalli,1.31,kWh
778,2021-02-02T10:00:00,Electricity,1000 Hakaniemen kauppahalli,1.34,kWh
779,2021-02-02T11:00:00,Electricity,1000 Hakaniemen kauppahalli,1.34,kWh
780,2021-02-02T12:00:00,Electricity,1000 Hakaniemen kauppahalli,1.35,kWh
781,2021-02-02T13:00:00,Electricity,1000 Hakaniemen kauppahalli,2.05,kWh
782,2021-02-02T14:00:00,Electricity,1000 Hakaniemen kauppahalli,1.61,kWh
783,2021-02-02T15:00:00,Electricity,1000 Hakaniemen kauppahalli,0.02,kWh
784,2021-02-02T16:00:00,Electricity,1000 Hakaniemen kauppahalli,0.05,kWh
785,2021-02-02T17:00:00,Electricity,1000 Hakaniemen kauppahalli,0.02,kWh
786,2021-02-02T18:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
787,2021-02-02T19:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
788,2021-02-02T20:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
789,2021-02-02T21:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
790,2021-02-02T22:00:00,Electricity,1000 Hakaniemen kauppahalli,0.02,kWh
791,2021-02-02T23:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
792,2021-02-03T00:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
793,2021-02-03T01:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
794,2021-02-03T02:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
795,2021-02-03T03:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
796,2021-02-03T04:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
797,2021-02-03T05:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
798,2021-02-03T06:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
799,2021-02-03T07:00:00,Electricity,1000 Hakaniemen kauppahalli,0.02,kWh
800,2021-02-03T08:00:00,Electricity,1000 Hakaniemen kauppahalli,0.71,kWh
801,2021-02-03T09:00:00,Electricity,1000 Hakaniemen kauppahalli,2.1899999999999995,kWh
802,2021-02-03T10:00:00,Electricity,1000 Hakaniemen kauppahalli,1.5,kWh
803,2021-02-03T11:00:00,Electricity,1000 Hakaniemen kauppahalli,1.33,kWh
804,2021-02-03T12:00:00,Electricity,1000 Hakaniemen kauppahalli,1.62,kWh
805,2021-02-03T13:00:00,Electricity,1000 Hakaniemen kauppahalli,2.2999999999999994,kWh
806,2021-02-03T14:00:00,Electricity,1000 Hakaniemen kauppahalli,1.71,kWh
807,2021-02-03T15:00:00,Electricity,1000 Hakaniemen kauppahalli,0.02,kWh
808,2021-02-03T16:00:00,Electricity,1000 Hakaniemen kauppahalli,0.05,kWh
809,2021-02-03T17:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
810,2021-02-03T18:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
811,2021-02-03T19:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
812,2021-02-03T20:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
813,2021-02-03T21:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
814,2021-02-03T22:00:00,Electricity,1000 Hakaniemen kauppahalli,0.02,kWh
815,2021-02-03T23:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
816,2021-02-04T00:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
817,2021-02-04T01:00:00,Electricity,1000 Hakaniemen kauppahalli,0.02,kWh
818,2021-02-04T02:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
819,2021-02-04T03:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
820,2021-02-04T04:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
821,2021-02-04T05:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
822,2021-02-04T06:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
823,2021-02-04T07:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
824,2021-02-04T08:00:00,Electricity,1000 Hakaniemen kauppahalli,1.85,kWh
825,2021-02-04T09:00:00,Electricity,1000 Hakaniemen kauppahalli,3.18,kWh
826,2021-02-04T10:00:00,Electricity,1000 Hakaniemen kauppahalli,3.1699999999999995,kWh
827,2021-02-04T11:00:00,Electricity,1000 Hakaniemen kauppahalli,3.17,kWh
828,2021-02-04T12:00:00,Electricity,1000 Hakaniemen kauppahalli,3.17,kWh
829,2021-02-04T13:00:00,Electricity,1000 Hakaniemen kauppahalli,3.01,kWh
830,2021-02-04T14:00:00,Electricity,1000 Hakaniemen kauppahalli,2.78,kWh
831,2021-02-04T15:00:00,Electricity,1000 Hakaniemen kauppahalli,0.02,kWh
832,2021-02-04T16:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
833,2021-02-04T17:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
834,2021-02-04T18:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
835,2021-02-04T19:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
836,2021-02-04T20:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
837,2021-02-04T21:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
838,2021-02-04T22:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
839,2021-02-04T23:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
840,2021-02-05T00:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
841,2021-02-05T01:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
842,2021-02-05T02:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
843,2021-02-05T03:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
844,2021-02-05T04:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
845,2021-02-05T05:00:00,Electricity,1000 Hakaniemen kauppahalli,0.02,kWh
846,2021-02-05T06:00:00,Electricity,1000 Hakaniemen kauppahalli,0.05,kWh
847,2021-02-05T07:00:00,Electricity,1000 Hakaniemen kauppahalli,0.02,kWh
848,2021-02-05T08:00:00,Electricity,1000 Hakaniemen kauppahalli,2.99,kWh
849,2021-02-05T09:00:00,Electricity,1000 Hakaniemen kauppahalli,3.19,kWh
850,2021-02-05T10:00:00,Electricity,1000 Hakaniemen kauppahalli,3.2799999999999994,kWh
851,2021-02-05T11:00:00,Electricity,1000 Hakaniemen kauppahalli,3.28,kWh
852,2021-02-05T12:00:00,Electricity,1000 Hakaniemen kauppahalli,3.28,kWh
853,2021-02-05T13:00:00,Electricity,1000 Hakaniemen kauppahalli,2.7399999999999998,kWh
854,2021-02-05T14:00:00,Electricity,1000 Hakaniemen kauppahalli,2.63,kWh
855,2021-02-05T15:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
856,2021-02-05T16:00:00,Electricity,1000 Hakaniemen kauppahalli,0.02,kWh
857,2021-02-05T17:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
858,2021-02-05T18:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
859,2021-02-05T19:00:00,Electricity,1000 Hakaniemen kauppahalli,0.02,kWh
860,2021-02-05T20:00:00,Electricity,1000 Hakaniemen kauppahalli,0.05,kWh
861,2021-02-05T21:00:00,Electricity,1000 Hakaniemen kauppahalli,0.02,kWh
862,2021-02-05T22:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
863,2021-02-05T23:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
864,2021-02-06T00:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
865,2021-02-06T01:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
866,2021-02-06T02:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
867,2021-02-06T03:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
868,2021-02-06T04:00:00,Electricity,1000 Hakaniemen kauppahalli,0.02,kWh
869,2021-02-06T05:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
870,2021-02-06T06:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
871,2021-02-06T07:00:00,Electricity,1000 Hakaniemen kauppahalli,0.29000000000000004,kWh
872,2021-02-06T08:00:00,Electricity,1000 Hakaniemen kauppahalli,3.17,kWh
873,2021-02-06T09:00:00,Electricity,1000 Hakaniemen kauppahalli,3.1799999999999997,kWh
874,2021-02-06T10:00:00,Electricity,1000 Hakaniemen kauppahalli,3.1999999999999997,kWh
875,2021-02-06T11:00:00,Electricity,1000 Hakaniemen kauppahalli,2.55,kWh
876,2021-02-06T12:00:00,Electricity,1000 Hakaniemen kauppahalli,2.33,kWh
877,2021-02-06T13:00:00,Electricity,1000 Hakaniemen kauppahalli,2.33,kWh
878,2021-02-06T14:00:00,Electricity,1000 Hakaniemen kauppahalli,2.2499999999999996,kWh
879,2021-02-06T15:00:00,Electricity,1000 Hakaniemen kauppahalli,0.18,kWh
880,2021-02-06T16:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
881,2021-02-06T17:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
882,2021-02-06T18:00:00,Electricity,1000 Hakaniemen kauppahalli,0.02,kWh
883,2021-02-06T19:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
884,2021-02-06T20:00:00,Electricity,1000 Hakaniemen kauppahalli,0.02,kWh
885,2021-02-06T21:00:00,Electricity,1000 Hakaniemen kauppahalli,0.05,kWh
886,2021-02-06T22:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
887,2021-02-06T23:00:00,Electricity,1000 Hakaniemen kauppahalli,0.02,kWh
888,2021-02-07T00:00:00,Electricity,1000 Hakaniemen kauppahalli,0.05,kWh
889,2021-02-07T01:00:00,Electricity,1000 Hakaniemen kauppahalli,0.02,kWh
890,2021-02-07T02:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
891,2021-02-07T03:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
892,2021-02-07T04:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
893,2021-02-07T05:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
894,2021-02-07T06:00:00,Electricity,1000 Hakaniemen kauppahalli,0.02,kWh
895,2021-02-07T07:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
896,2021-02-07T08:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
897,2021-02-07T09:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
898,2021-02-07T10:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
899,2021-02-07T11:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
900,2021-02-07T12:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
901,2021-02-07T13:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
902,2021-02-07T14:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
903,2021-02-07T15:00:00,Electricity,1000 Hakaniemen kauppahalli,0.02,kWh
904,2021-02-07T16:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
905,2021-02-07T17:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
906,2021-02-07T18:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
907,2021-02-07T19:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
908,2021-02-07T20:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
909,2021-02-07T21:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
910,2021-02-07T22:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
911,2021-02-07T23:00:00,Electricity,1000 Hakaniemen kauppahalli,0.02,kWh
912,2021-02-08T00:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
913,2021-02-08T01:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
914,2021-02-08T02:00:00,Electricity,1000 Hakaniemen kauppahalli,0.02,kWh
915,2021-02-08T03:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
916,2021-02-08T04:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
917,2021-02-08T05:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
918,2021-02-08T06:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
919,2021-02-08T07:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
