,dateTimeISO,tempC,dewpointC,humidity,windSpeedKPH,weather,feelslikeC
1788,2021-03-16T12:00:00+02:00,0.71,0.22,97,7.53,Mostly Cloudy,0.71
1789,2021-03-16T13:00:00+02:00,1.29,0.62,95,8.33,Partly Cloudy,1.29
1790,2021-03-16T14:00:00+02:00,1.71,0.49,92,8.33,Mostly Cloudy,1.71
1791,2021-03-16T15:00:00+02:00,1.79,0.77,93,7.41,Mostly Cloudy,1.79
1792,2021-03-16T16:00:00+02:00,1.28,-0.04,91,8.75,Mostly Cloudy,1.28
1793,2021-03-16T17:00:00+02:00,1.43,0.66,95,6.48,Mostly Cloudy,1.43
1794,2021-03-16T18:00:00+02:00,1.01,0.78,98,7.41,Partly Cloudy,1.01
1795,2021-03-16T19:00:00+02:00,1.29,0.78,96,6.48,Mostly Cloudy,1.29
1796,2021-03-16T20:00:00+02:00,1.11,0.52,96,5.56,Mostly Clear,1.11
1797,2021-03-16T21:00:00+02:00,0.2,-0.44,96,6.49,Partly Cloudy,0.2
1798,2021-03-16T22:00:00+02:00,0.35,-0.51,94,5.56,Mostly Cloudy,0.35
1799,2021-03-16T23:00:00+02:00,0.85,0.01,94,6.62,Partly Cloudy,0.85
1800,2021-03-17T00:00:00+02:00,0.54,-0.34,94,6.21,Partly Cloudy,0.54
1801,2021-03-17T01:00:00+02:00,-0.52,-1.03,96,7.58,Mostly Clear,-0.52
1802,2021-03-17T02:00:00+02:00,-0.8,-1.8,93,7.58,Mostly Clear,-0.8
1803,2021-03-17T03:00:00+02:00,-1.37,-2.17,94,9.95,Mostly Cloudy,-3.31
1804,2021-03-17T04:00:00+02:00,-1.56,-2.11,96,4.63,Mostly Cloudy,-1.56
1805,2021-03-17T05:00:00+02:00,-0.94,-1.52,96,6.18,Mostly Cloudy,-0.94
1806,2021-03-17T06:00:00+02:00,-0.78,-1.23,97,6.48,Mostly Cloudy,-0.78
1807,2021-03-17T07:00:00+02:00,-0.77,-1.44,95,6.48,Mostly Cloudy,-0.77
1808,2021-03-17T08:00:00+02:00,-0.24,-1.08,94,7.67,Mostly Cloudy,-0.24
1809,2021-03-17T09:00:00+02:00,-0.06,-0.29,98,7.67,Mostly Cloudy,-0.06
1810,2021-03-17T10:00:00+02:00,0.53,-0.13,95,9.54,Mostly Cloudy,-1.04
1811,2021-03-17T11:00:00+02:00,0.29,-0.27,96,10.38,Mostly Cloudy,-1.51
1812,2021-03-17T12:00:00+02:00,0.71,-0.1,94,13.41,Mostly Cloudy,-1.64
1813,2021-03-17T13:00:00+02:00,0.72,-0.84,89,11.22,Mostly Cloudy,-1.2
1814,2021-03-17T14:00:00+02:00,1.73,-0.9,83,15.45,Mostly Cloudy,-0.8
1815,2021-03-17T15:00:00+02:00,2.13,-0.86,81,10.18,Mostly Cloudy,0.63
1816,2021-03-17T16:00:00+02:00,2.11,-0.87,81,6.57,Mostly Cloudy,2.11
1817,2021-03-17T17:00:00+02:00,1.09,0.01,93,13.41,Mostly Cloudy,-1.2
1818,2021-03-17T18:00:00+02:00,0.56,-0.1,95,7.99,Mostly Cloudy,0.56
1819,2021-03-17T19:00:00+02:00,0.78,0.25,96,11.2,Mostly Cloudy,-1.13
1820,2021-03-17T20:00:00+02:00,0.69,-1.19,87,12.96,Mostly Cloudy,-1.58
1821,2021-03-17T21:00:00+02:00,0.68,-1.1,88,11.2,Mostly Cloudy,-1.24
1822,2021-03-17T22:00:00+02:00,-0.24,-1.92,88,9.43,Partly Cloudy,-1.89
1823,2021-03-17T23:00:00+02:00,-0.31,-1.9,89,7.58,Mostly Clear,-0.31
1824,2021-03-18T00:00:00+02:00,-0.72,-2.71,86,7.58,Mostly Clear,-0.72
1825,2021-03-18T01:00:00+02:00,-1.28,-3.23,87,7.58,Mostly Clear,-1.28
1826,2021-03-18T02:00:00+02:00,-1.78,-3.2,90,8.05,Mostly Clear,-1.78
1827,2021-03-18T03:00:00+02:00,-2.06,-3.25,92,10.17,Mostly Clear,-4.14
1828,2021-03-18T04:00:00+02:00,-2.37,-3.65,91,11.08,Mostly Clear,-4.73
1829,2021-03-18T05:00:00+02:00,-2.86,-4.14,91,9.13,Mostly Clear,-4.78
1830,2021-03-18T06:00:00+02:00,-3.43,-4.69,91,7.35,Mostly Clear,-3.43
1831,2021-03-18T07:00:00+02:00,-3.02,-4.39,90,6.68,Mostly Sunny,-3.02
1832,2021-03-18T08:00:00+02:00,-2.75,-4.25,89,5.73,Mostly Cloudy,-2.75
1833,2021-03-18T09:00:00+02:00,-1.73,-3.34,89,5.64,Mostly Cloudy,-1.73
1834,2021-03-18T10:00:00+02:00,-1.68,-3.16,90,11.11,Mostly Cloudy,-3.94
1835,2021-03-18T11:00:00+02:00,-1.08,-3.0,87,10.25,Snow Showers,-3.05
1836,2021-03-18T12:00:00+02:00,-2.04,-4.68,82,13.89,Snow Showers,-4.94
1837,2021-03-18T13:00:00+02:00,-1.56,-5.85,73,17.86,Mostly Cloudy,-5.06
1838,2021-03-18T14:00:00+02:00,-1.09,-7.11,64,19.31,Mostly Sunny,-4.72
1839,2021-03-18T15:00:00+02:00,-1.11,-11.66,45,24.64,Mostly Sunny,-5.42
1840,2021-03-18T16:00:00+02:00,-1.14,-12.14,43,21.8,Mostly Sunny,-5.11
1841,2021-03-18T17:00:00+02:00,-1.5,-12.62,42,22.14,Mostly Sunny,-5.59
1842,2021-03-18T18:00:00+02:00,-1.39,-12.23,43,14.99,Mostly Sunny,-4.38
1843,2021-03-18T19:00:00+02:00,-1.85,-12.57,44,12.94,Mostly Clear,-4.54
1844,2021-03-18T20:00:00+02:00,-2.53,-12.43,47,10.26,Mostly Clear,-4.71
1845,2021-03-18T21:00:00+02:00,-3.14,-12.22,50,15.07,Mostly Clear,-6.46
1846,2021-03-18T22:00:00+02:00,-3.47,-11.69,53,13.39,Mostly Clear,-6.51
1847,2021-03-18T23:00:00+02:00,-4.18,-11.12,58,14.76,Mostly Clear,-7.62
1848,2021-03-19T00:00:00+02:00,-5.04,-11.04,63,16.21,Mostly Clear,-8.91
1849,2021-03-19T01:00:00+02:00,-5.29,-10.31,68,14.06,Mostly Clear,-8.78
1850,2021-03-19T02:00:00+02:00,-6.08,-10.45,71,16.1,Mostly Clear,-10.12
1851,2021-03-19T03:00:00+02:00,-6.38,-9.63,78,16.45,Mostly Clear,-10.53
1852,2021-03-19T04:00:00+02:00,-6.75,-9.91,78,12.73,Mostly Clear,-10.18
1853,2021-03-19T05:00:00+02:00,-7.32,-9.71,83,14.06,Mostly Clear,-11.15
1854,2021-03-19T06:00:00+02:00,-7.35,-9.15,87,13.31,Mostly Clear,-11.02
1855,2021-03-19T07:00:00+02:00,-7.23,-9.2,86,13.31,Mostly Sunny,-10.88
1856,2021-03-19T08:00:00+02:00,-6.3,-8.5,84,13.61,Mostly Cloudy,-9.86
1857,2021-03-19T09:00:00+02:00,-5.32,-9.12,75,18.78,Mostly Cloudy,-9.7
1858,2021-03-19T10:00:00+02:00,-5.56,-9.92,71,20.46,Mostly Sunny,-10.25
1859,2021-03-19T11:00:00+02:00,-5.01,-11.04,63,20.07,Mostly Sunny,-9.53
1860,2021-03-19T12:00:00+02:00,-4.4,-11.19,59,21.28,Mostly Sunny,-8.97
1861,2021-03-19T13:00:00+02:00,-4.28,-11.87,55,16.67,Mostly Sunny,-8.09
1862,2021-03-19T14:00:00+02:00,-3.32,-11.46,53,19.96,Partly Cloudy,-7.48
1863,2021-03-19T15:00:00+02:00,-3.25,-12.15,50,7.88,Partly Cloudy,-3.25
1864,2021-03-19T16:00:00+02:00,-2.84,-12.07,49,9.72,Partly Cloudy,-4.92
1865,2021-03-19T17:00:00+02:00,-2.81,-12.21,48,11.2,Mostly Sunny,-5.26
1866,2021-03-19T18:00:00+02:00,-3.38,-12.66,49,11.11,Mostly Sunny,-5.89
1867,2021-03-19T19:00:00+02:00,-3.38,-12.34,50,4.63,Mostly Clear,-3.38
1868,2021-03-19T20:00:00+02:00,-3.81,-11.92,53,3.7,Mostly Clear,-3.81
1869,2021-03-19T21:00:00+02:00,-4.64,-12.07,56,2.78,Mostly Clear,-4.64
1870,2021-03-19T22:00:00+02:00,-5.64,-11.43,64,2.78,Mostly Clear,-5.64
1871,2021-03-19T23:00:00+02:00,-5.39,-10.73,66,2.78,Mostly Clear,-5.39
1872,2021-03-20T00:00:00+02:00,-6.14,-11.61,65,4.65,Mostly Clear,-6.14
1873,2021-03-20T01:00:00+02:00,-5.89,-11.43,65,7.49,Mostly Clear,-5.89
1874,2021-03-20T02:00:00+02:00,-6.56,-11.59,67,7.2,Mostly Clear,-6.56
1875,2021-03-20T03:00:00+02:00,-6.22,-10.98,69,7.75,Mostly Clear,-6.22
1876,2021-03-20T04:00:00+02:00,-5.17,-11.41,62,9.69,Mostly Clear,-7.56
1877,2021-03-20T05:00:00+02:00,-4.25,-10.13,64,10.19,Mostly Clear,-6.65
1878,2021-03-20T06:00:00+02:00,-3.97,-8.97,68,12.04,Mostly Clear,-6.79
1879,2021-03-20T07:00:00+02:00,-2.9,-7.59,70,13.89,Mostly Sunny,-5.94
1880,2021-03-20T08:00:00+02:00,-1.82,-5.69,75,15.74,Mostly Sunny,-5.02
1881,2021-03-20T09:00:00+02:00,-1.84,-4.22,84,17.44,Mostly Cloudy,-5.33
1882,2021-03-20T10:00:00+02:00,-2.08,-3.25,92,17.59,Snow Showers,-5.64
1883,2021-03-20T11:00:00+02:00,-1.57,-2.54,93,18.52,Snow Showers,-5.17
1884,2021-03-20T12:00:00+02:00,-0.85,-1.33,97,21.15,Snow Showers,-4.68
1885,2021-03-20T13:00:00+02:00,0.28,-1.32,89,20.97,Snow Showers,-3.28
1886,2021-03-20T14:00:00+02:00,-0.04,-1.14,92,19.66,Snow Showers,-3.51
1887,2021-03-20T15:00:00+02:00,0.51,-0.19,95,22.48,Snow Showers,-3.2
1888,2021-03-20T16:00:00+02:00,0.55,0.06,97,17.61,Snow Showers,-2.51
1889,2021-03-20T17:00:00+02:00,0.59,-0.3,94,17.5,Snow Showers,-2.44
1890,2021-03-20T18:00:00+02:00,0.02,-0.57,96,18.86,Mostly Cloudy,-3.33
1891,2021-03-20T19:00:00+02:00,0.06,-0.55,96,12.96,Wintry Mix,-2.32
1892,2021-03-20T20:00:00+02:00,0.59,0.04,96,12.96,Wintry Mix,-1.7
1893,2021-03-20T21:00:00+02:00,0.26,0.05,98,12.04,Mostly Cloudy,-1.9
1894,2021-03-20T22:00:00+02:00,0.62,0.01,96,18.38,Rain Showers,-2.54
1895,2021-03-20T23:00:00+02:00,0.74,0.48,98,14.41,Mostly Cloudy,-1.79
1896,2021-03-21T00:00:00+02:00,1.1,0.15,93,12.04,Mostly Cloudy,-0.94
1897,2021-03-21T01:00:00+02:00,1.11,0.49,96,14.52,Isolated Showers,-1.37
1898,2021-03-21T02:00:00+02:00,0.77,0.17,96,14.31,Isolated Showers,-1.73
1899,2021-03-21T03:00:00+02:00,1.24,0.68,96,19.41,Mostly Cloudy,-1.93
1900,2021-03-21T04:00:00+02:00,1.68,1.07,96,16.39,Mostly Clear,-0.99
1901,2021-03-21T05:00:00+02:00,1.83,0.98,94,15.69,Mostly Clear,-0.71
1902,2021-03-21T06:00:00+02:00,1.07,0.27,94,13.14,Mostly Clear,-1.17
1903,2021-03-21T07:00:00+02:00,1.15,-0.48,89,16.01,Mostly Sunny,-1.56
1904,2021-03-21T08:00:00+02:00,2.5,-0.24,82,19.23,Mostly Sunny,-0.4
1905,2021-03-21T09:00:00+02:00,3.2,-1.27,72,19.14,Mostly Sunny,0.45
1906,2021-03-21T10:00:00+02:00,3.41,-1.53,70,22.84,Mostly Cloudy,0.28
1907,2021-03-21T11:00:00+02:00,2.71,-2.38,69,18.78,Mostly Cloudy,-0.09
1908,2021-03-21T12:00:00+02:00,3.22,-1.66,70,20.54,Mostly Cloudy,0.3
1909,2021-03-21T13:00:00+02:00,3.1,-2.58,66,22.05,Mostly Cloudy,-0.01
1910,2021-03-21T14:00:00+02:00,3.26,-3.39,62,24.0,Mostly Cloudy,-0.03
1911,2021-03-21T15:00:00+02:00,3.02,-3.73,61,30.78,Mostly Cloudy,-0.93
1912,2021-03-21T16:00:00+02:00,2.18,-3.86,64,28.11,Mostly Cloudy,-1.74
1913,2021-03-21T17:00:00+02:00,1.85,-4.65,62,27.58,Mostly Cloudy,-2.1
1914,2021-03-21T18:00:00+02:00,1.63,-6.42,55,27.27,Partly Cloudy,-2.34
1915,2021-03-21T19:00:00+02:00,1.66,-6.41,55,20.54,Mostly Clear,-1.58
1916,2021-03-21T20:00:00+02:00,1.4,-7.26,53,23.23,Mostly Clear,-2.21
1917,2021-03-21T21:00:00+02:00,0.08,-8.17,54,22.48,Mostly Clear,-3.72
1918,2021-03-21T22:00:00+02:00,0.31,-8.62,51,22.48,Mostly Clear,-3.44
1919,2021-03-21T23:00:00+02:00,-0.62,-8.64,55,20.03,Mostly Clear,-4.25
1920,2021-03-22T00:00:00+02:00,-0.53,-8.5,55,18.06,Mostly Clear,-3.86
1921,2021-03-22T01:00:00+02:00,-1.06,-8.22,58,17.88,Mostly Clear,-4.47
1922,2021-03-22T02:00:00+02:00,-1.75,-8.17,62,17.9,Mostly Clear,-5.29
1923,2021-03-22T03:00:00+02:00,-1.84,-9.34,57,17.01,Mostly Clear,-5.26
1924,2021-03-22T04:00:00+02:00,-2.39,-9.44,58,13.25,Mostly Clear,-5.22
1925,2021-03-22T05:00:00+02:00,-2.39,-8.61,62,14.83,Mostly Clear,-5.53
1926,2021-03-22T06:00:00+02:00,-2.88,-8.69,64,18.78,Mostly Clear,-6.78
1927,2021-03-22T07:00:00+02:00,-2.45,-8.78,62,15.98,Mostly Sunny,-5.81
1928,2021-03-22T08:00:00+02:00,-2.51,-8.91,61,18.0,Mostly Sunny,-6.21
1929,2021-03-22T09:00:00+02:00,-1.56,-8.38,60,19.22,Mostly Sunny,-5.26
1930,2021-03-22T10:00:00+02:00,-0.43,-9.14,52,17.91,Mostly Sunny,-3.72
1931,2021-03-22T11:00:00+02:00,0.42,-9.19,49,10.67,Mostly Sunny,-1.44
1932,2021-03-22T12:00:00+02:00,0.6,-10.6,43,14.13,Mostly Sunny,-1.9
1933,2021-03-22T13:00:00+02:00,0.96,-10.15,43,14.82,Mostly Sunny,-1.59
1934,2021-03-22T14:00:00+02:00,1.32,-11.47,38,16.6,Mostly Sunny,-1.45
1935,2021-03-22T15:00:00+02:00,1.84,-11.61,36,9.95,Mostly Sunny,0.35
1936,2021-03-22T16:00:00+02:00,2.15,-11.08,37,6.08,Mostly Sunny,2.15
1937,2021-03-22T17:00:00+02:00,2.13,-11.06,37,8.22,Mostly Sunny,2.13
1938,2021-03-22T18:00:00+02:00,2.1,-11.1,37,2.78,Mostly Sunny,2.1
1939,2021-03-22T19:00:00+02:00,1.39,-10.9,40,4.64,Mostly Clear,1.39
1940,2021-03-22T20:00:00+02:00,1.54,-10.87,39,1.85,Mostly Clear,1.54
1941,2021-03-22T21:00:00+02:00,-0.31,-9.6,50,1.85,Mostly Clear,-0.31
1942,2021-03-22T22:00:00+02:00,0.11,-10.66,44,1.85,Mostly Clear,0.11
1943,2021-03-22T23:00:00+02:00,-0.19,-10.64,45,1.85,Mostly Clear,-0.19
1944,2021-03-23T00:00:00+02:00,-1.43,-9.53,54,1.94,Mostly Clear,-1.43
1945,2021-03-23T01:00:00+02:00,-1.41,-8.85,57,0.93,Mostly Clear,-1.41
1946,2021-03-23T02:00:00+02:00,-1.81,-8.82,59,1.85,Mostly Clear,-1.81
1947,2021-03-23T03:00:00+02:00,-1.55,-7.67,63,2.78,Mostly Clear,-1.55
1948,2021-03-23T04:00:00+02:00,-2.98,-7.39,72,3.7,Mostly Clear,-2.98
1949,2021-03-23T05:00:00+02:00,-2.82,-5.16,84,4.63,Mostly Clear,-2.82
1950,2021-03-23T06:00:00+02:00,-3.08,-4.93,87,5.56,Mostly Cloudy,-3.08
1951,2021-03-23T07:00:00+02:00,-1.31,-2.35,93,7.41,Mostly Sunny,-1.31
1952,2021-03-23T08:00:00+02:00,0.71,-0.46,92,9.23,Snow Showers,-0.75
1953,2021-03-23T09:00:00+02:00,1.14,0.49,95,7.75,Snow Showers,1.14
1954,2021-03-23T10:00:00+02:00,1.08,0.4,95,10.11,Snow Showers,-0.55
1955,2021-03-23T11:00:00+02:00,1.64,0.69,93,8.33,Wintry Mix,1.64
1956,2021-03-23T12:00:00+02:00,3.21,1.2,87,9.69,Isolated Showers,1.97
1957,2021-03-23T13:00:00+02:00,3.67,0.97,83,11.08,Mostly Sunny,2.22
1958,2021-03-23T14:00:00+02:00,4.51,1.41,80,9.26,Mostly Sunny,3.54
1959,2021-03-23T15:00:00+02:00,4.96,1.31,77,8.33,Mostly Sunny,4.96
1960,2021-03-23T16:00:00+02:00,5.89,1.76,75,8.33,Mostly Sunny,5.89
1961,2021-03-23T17:00:00+02:00,5.39,1.39,75,8.33,Mostly Sunny,5.39
1962,2021-03-23T18:00:00+02:00,5.57,1.55,75,7.41,Mostly Sunny,5.57
1963,2021-03-23T19:00:00+02:00,5.17,1.07,75,11.28,Mostly Clear,3.9
1964,2021-03-23T20:00:00+02:00,5.24,1.07,74,13.14,Mostly Clear,3.68
1965,2021-03-23T21:00:00+02:00,4.62,0.94,77,11.37,Mostly Clear,3.25
1966,2021-03-23T22:00:00+02:00,4.26,0.76,78,9.6,Clear,3.18
1967,2021-03-23T23:00:00+02:00,3.79,0.59,80,9.34,Mostly Clear,2.71
1968,2021-03-24T00:00:00+02:00,2.16,0.51,89,8.33,Mostly Clear,2.16
1969,2021-03-24T01:00:00+02:00,1.11,0.01,92,8.33,Mostly Clear,1.11
1970,2021-03-24T02:00:00+02:00,1.77,0.52,91,12.04,Mostly Clear,-0.16
1971,2021-03-24T03:00:00+02:00,1.16,0.3,94,12.96,Mostly Clear,-1.04
1972,2021-03-24T04:00:00+02:00,1.73,0.91,94,13.89,Mostly Clear,-0.53
1973,2021-03-24T05:00:00+02:00,2.01,0.93,93,13.89,Mostly Clear,-0.21
1974,2021-03-24T06:00:00+02:00,2.25,0.81,90,13.89,Mostly Clear,0.07
1975,2021-03-24T07:00:00+02:00,2.79,0.88,87,14.82,Mostly Sunny,0.55
1976,2021-03-24T08:00:00+02:00,3.83,1.24,83,13.89,Mostly Sunny,1.92
1977,2021-03-24T09:00:00+02:00,5.4,2.19,80,15.74,Mostly Sunny,3.49
1978,2021-03-24T10:00:00+02:00,4.34,2.21,86,15.74,Mostly Sunny,2.24
1979,2021-03-24T11:00:00+02:00,2.16,1.42,95,19.91,Mostly Cloudy,-0.9
1980,2021-03-24T12:00:00+02:00,2.72,2.08,96,19.48,Cloudy,-0.17
1981,2021-03-24T13:00:00+02:00,2.71,1.96,95,17.59,Cloudy,0.06
1982,2021-03-24T14:00:00+02:00,2.74,1.9,94,18.84,Cloudy,-0.07
1983,2021-03-24T15:00:00+02:00,2.75,1.86,94,16.92,Cloudy,0.2
1984,2021-03-24T16:00:00+02:00,2.75,1.8,93,16.68,Cloudy,0.24
1985,2021-03-24T17:00:00+02:00,2.76,1.71,93,16.67,Cloudy,0.24
1986,2021-03-24T18:00:00+02:00,2.76,1.65,92,16.11,Cloudy,0.32
1987,2021-03-24T19:00:00+02:00,2.76,1.59,92,17.64,Cloudy,0.11
1988,2021-03-24T20:00:00+02:00,2.8,1.54,91,15.37,Cloudy,0.48
1989,2021-03-24T21:00:00+02:00,2.83,1.57,91,15.6,Cloudy,0.48
1990,2021-03-24T22:00:00+02:00,2.84,1.77,93,13.89,Cloudy,0.76
1991,2021-03-24T23:00:00+02:00,2.85,2.09,95,15.4,Cloudy,0.53
1992,2021-03-25T00:00:00+02:00,2.29,1.54,95,12.96,Cloudy,0.27
1993,2021-03-25T01:00:00+02:00,2.28,1.63,95,12.96,Cloudy,0.27
1994,2021-03-25T02:00:00+02:00,2.11,1.53,96,8.33,Cloudy,2.11
1995,2021-03-25T03:00:00+02:00,2.37,1.7,95,7.91,Cloudy,2.37
1996,2021-03-25T04:00:00+02:00,1.64,1.05,96,7.65,Mostly Cloudy,1.64
1997,2021-03-25T05:00:00+02:00,1.7,1.05,95,8.33,Mostly Cloudy,1.7
1998,2021-03-25T06:00:00+02:00,2.04,1.07,93,9.6,Mostly Cloudy,0.66
1999,2021-03-25T07:00:00+02:00,2.17,1.31,94,9.26,Mostly Cloudy,0.88
2000,2021-03-25T08:00:00+02:00,2.2,1.21,93,9.26,Mostly Cloudy,0.92
2001,2021-03-25T09:00:00+02:00,2.83,2.21,96,11.05,Mostly Cloudy,1.26
2002,2021-03-25T10:00:00+02:00,5.12,2.69,84,10.47,Mostly Cloudy,3.99
2003,2021-03-25T11:00:00+02:00,6.12,2.88,80,10.19,Mostly Cloudy,5.19
2004,2021-03-25T12:00:00+02:00,6.37,3.09,80,10.19,Mostly Sunny,5.47
2005,2021-03-25T13:00:00+02:00,5.79,2.67,80,10.19,Mostly Sunny,4.82
2006,2021-03-25T14:00:00+02:00,7.07,2.73,74,10.19,Mostly Sunny,6.27
2007,2021-03-25T15:00:00+02:00,5.82,2.46,79,10.91,Mostly Sunny,4.72
2008,2021-03-25T16:00:00+02:00,5.46,2.17,79,9.26,Mostly Sunny,4.62
2009,2021-03-25T17:00:00+02:00,5.98,2.13,76,9.26,Mostly Sunny,5.2
2010,2021-03-25T18:00:00+02:00,5.44,2.31,80,8.4,Mostly Sunny,5.44
2011,2021-03-25T19:00:00+02:00,3.84,1.6,85,10.79,Mostly Clear,2.47
2012,2021-03-25T20:00:00+02:00,3.14,1.75,91,8.3,Mostly Clear,3.14
2013,2021-03-25T21:00:00+02:00,3.05,1.57,90,7.67,Mostly Clear,3.05
2014,2021-03-25T22:00:00+02:00,2.3,1.09,92,7.58,Mostly Clear,2.3
2015,2021-03-25T23:00:00+02:00,1.39,0.67,95,7.12,Mostly Clear,1.39
2016,2021-03-26T00:00:00+02:00,0.76,0.48,98,6.36,Mostly Clear,0.76
2017,2021-03-26T01:00:00+02:00,1.8,1.18,96,8.25,Mostly Cloudy,1.8
2018,2021-03-26T02:00:00+02:00,2.02,1.13,94,9.43,Cloudy,0.67
2019,2021-03-26T03:00:00+02:00,2.11,1.5,96,7.32,Cloudy,2.11
2020,2021-03-26T04:00:00+02:00,2.52,1.5,93,6.48,Partly Cloudy,2.52
2021,2021-03-26T05:00:00+02:00,1.86,1.05,94,7.58,Mostly Cloudy,1.86
2022,2021-03-26T06:00:00+02:00,1.99,1.0,93,8.23,Mostly Cloudy,1.99
2023,2021-03-26T07:00:00+02:00,1.6,1.4,99,7.55,Mostly Cloudy,1.6
2024,2021-03-26T08:00:00+02:00,1.69,1.07,96,8.91,Mostly Cloudy,1.69
2025,2021-03-26T09:00:00+02:00,1.45,0.86,96,6.48,Mostly Cloudy,1.45
2026,2021-03-26T10:00:00+02:00,1.65,1.24,97,6.5,Mostly Cloudy,1.65
2027,2021-03-26T11:00:00+02:00,2.68,2.28,97,6.48,Mostly Cloudy,2.68
2028,2021-03-26T12:00:00+02:00,3.43,2.7,95,7.41,Mostly Cloudy,3.43
2029,2021-03-26T13:00:00+02:00,3.21,2.68,96,7.41,Partly Cloudy,3.21
2030,2021-03-26T14:00:00+02:00,4.2,2.71,90,8.33,Mostly Sunny,4.2
2031,2021-03-26T15:00:00+02:00,3.56,2.14,90,9.48,Mostly Sunny,2.42
2032,2021-03-26T16:00:00+02:00,5.84,3.04,82,7.75,Mostly Sunny,5.84
2033,2021-03-26T17:00:00+02:00,4.54,2.28,85,7.41,Mostly Sunny,4.54
2034,2021-03-26T18:00:00+02:00,4.25,2.35,87,8.72,Mostly Sunny,4.25
2035,2021-03-26T19:00:00+02:00,2.03,1.05,93,6.48,Mostly Clear,2.03
2036,2021-03-26T20:00:00+02:00,1.1,0.5,96,5.56,Partly Cloudy,1.1
2037,2021-03-26T21:00:00+02:00,0.63,0.03,96,5.08,Mostly Cloudy,0.63
2038,2021-03-26T22:00:00+02:00,1.43,0.45,93,4.87,Partly Cloudy,1.43
2039,2021-03-26T23:00:00+02:00,2.03,1.4,96,4.66,Mostly Clear,2.03
2040,2021-03-27T00:00:00+02:00,2.04,1.4,96,3.7,Mostly Clear,2.04
2041,2021-03-27T01:00:00+02:00,2.0,1.41,96,4.63,Mostly Cloudy,2.0
2042,2021-03-27T02:00:00+02:00,1.49,0.84,95,5.73,Mostly Cloudy,1.49
2043,2021-03-27T03:00:00+02:00,0.39,-0.56,93,5.56,Mostly Cloudy,0.39
2044,2021-03-27T04:00:00+02:00,-0.18,-0.9,95,5.81,Mostly Cloudy,-0.18
2045,2021-03-27T05:00:00+02:00,0.43,-1.0,90,5.81,Mostly Cloudy,0.43
2046,2021-03-27T06:00:00+02:00,0.38,-0.62,93,8.35,Mostly Cloudy,0.38
2047,2021-03-27T07:00:00+02:00,0.84,-0.03,94,8.61,Mostly Sunny,0.84
2048,2021-03-27T08:00:00+02:00,1.83,0.49,91,6.48,Mostly Sunny,1.83
2049,2021-03-27T09:00:00+02:00,4.14,2.25,88,9.52,Mostly Sunny,3.07
2050,2021-03-27T10:00:00+02:00,6.69,2.94,77,13.35,Mostly Sunny,5.33
2051,2021-03-27T11:00:00+02:00,4.01,1.83,86,9.91,Mostly Sunny,2.83
2052,2021-03-27T12:00:00+02:00,5.19,2.32,82,6.67,Mostly Cloudy,5.19
2053,2021-03-27T13:00:00+02:00,5.78,2.2,78,5.81,Mostly Sunny,5.78
2054,2021-03-27T14:00:00+02:00,6.58,1.87,72,5.4,Mostly Sunny,6.58
2055,2021-03-27T15:00:00+02:00,7.59,2.44,70,9.86,Mostly Sunny,6.93
2056,2021-03-27T16:00:00+02:00,6.77,1.88,71,11.11,Mostly Sunny,5.77
2057,2021-03-27T17:00:00+02:00,6.84,1.34,68,10.96,Mostly Sunny,5.88
2058,2021-03-27T18:00:00+02:00,6.54,1.95,72,7.28,Mostly Sunny,6.54
2059,2021-03-27T19:00:00+02:00,6.54,2.87,77,8.69,Mostly Clear,6.54
2060,2021-03-27T20:00:00+02:00,5.89,3.19,83,14.67,Mostly Clear,4.22
2061,2021-03-27T21:00:00+02:00,6.01,3.3,83,13.05,Mostly Clear,4.59
2062,2021-03-27T22:00:00+02:00,6.03,2.91,80,13.14,Mostly Clear,4.59
2063,2021-03-27T23:00:00+02:00,5.53,2.83,83,13.51,Mostly Clear,3.96
2064,2021-03-28T00:00:00+02:00,6.55,2.53,75,11.89,Mostly Clear,5.39
2065,2021-03-28T01:00:00+02:00,5.96,2.39,78,16.15,Mostly Clear,4.1
2066,2021-03-28T02:00:00+02:00,5.47,2.67,82,11.9,Mostly Clear,4.15
2067,2021-03-28T04:00:00+03:00,4.65,2.5,86,16.11,Mostly Clear,2.56
2068,2021-03-28T05:00:00+03:00,4.21,2.06,86,13.14,Mostly Clear,2.48
2069,2021-03-28T06:00:00+03:00,3.85,2.06,88,12.78,Partly Cloudy,2.12
2070,2021-03-28T07:00:00+03:00,3.27,1.5,88,11.18,Mostly Sunny,1.74
2071,2021-03-28T08:00:00+03:00,3.67,1.42,85,12.96,Partly Cloudy,1.88
2072,2021-03-28T09:00:00+03:00,3.6,1.33,85,7.75,Mostly Sunny,3.6
2073,2021-03-28T10:00:00+03:00,3.63,1.84,88,7.75,Rain Showers,3.63
2074,2021-03-28T11:00:00+03:00,2.88,2.54,98,7.75,Isolated Showers,2.88
2075,2021-03-28T12:00:00+03:00,3.27,2.5,95,7.41,Rain Showers,3.27
2076,2021-03-28T13:00:00+03:00,3.61,2.23,91,7.41,Mostly Cloudy,3.61
2077,2021-03-28T14:00:00+03:00,4.45,2.07,85,9.83,Mostly Cloudy,3.35
2078,2021-03-28T15:00:00+03:00,5.31,2.34,81,7.75,Mostly Cloudy,5.31
